State,District,Date,Year,Avg_rainfall,,,,,,
Tamil Nadu,Tiruvannamalai,7/1/2023,2023,0.01,,,,,7/1/2023,19.61
Tamil Nadu,Tiruvannamalai,7/2/2023,2023,3.15,,,,,7/2/2023,19.63
Tamil Nadu,Tiruvannamalai,7/3/2023,2023,2.77,,,,,7/3/2023,5.07
Tamil Nadu,Tuticorin,7/1/2023,2023,0.01,,,,,Ri Bhoi,68.05
Tamil Nadu,Tuticorin,7/2/2023,2023,0.02,,,,,7/1/2023,10.27
Tamil Nadu,Tuticorin,7/3/2023,2023,0.21,,,,,7/2/2023,40.46
Tamil Nadu,Vellore,7/1/2023,2023,0,,,,,7/3/2023,17.32
Tamil Nadu,Vellore,7/2/2023,2023,1.85,,,,,South Garo Hills,120.35
Tamil Nadu,Vellore,7/3/2023,2023,4.81,,,,,7/1/2023,37.69
Tamil Nadu,Villupuram,7/1/2023,2023,0.55,,,,,7/2/2023,50.25
Tamil Nadu,Villupuram,7/2/2023,2023,7.98,,,,,7/3/2023,32.41
Tamil Nadu,Villupuram,7/3/2023,2023,1.8,,,,,South West Garo Hills,15.4
Tamil Nadu,Virudhunagar,7/1/2023,2023,0.01,,,,,7/1/2023,5.18
Tamil Nadu,Virudhunagar,7/2/2023,2023,0.47,,,,,7/2/2023,4.46
Tamil Nadu,Virudhunagar,7/3/2023,2023,0.6,,,,,7/3/2023,5.76
Telangana,Adilabad,7/1/2023,2023,0.55,,,,,South West Khasi Hills,196.3
Telangana,Adilabad,7/2/2023,2023,0,,,,,7/1/2023,57.58
Telangana,Adilabad,7/3/2023,2023,0.84,,,,,7/2/2023,55.1
Telangana,Bhadradri Kothagudem,7/1/2023,2023,0,,,,,7/3/2023,83.62
Telangana,Bhadradri Kothagudem,7/2/2023,2023,0.14,,,,,West Garo Hills,45.45
Telangana,Bhadradri Kothagudem,7/3/2023,2023,0.33,,,,,7/1/2023,23.73
Telangana,Hyderabad,7/2/2023,2023,1.64,,,,,7/2/2023,14.37
Telangana,Hyderabad,7/3/2023,2023,7.78,,,,,7/3/2023,7.35
Telangana,Jagitial,7/1/2023,2023,0.02,,,,,West Jaintia Hills,77.99
Telangana,Jagitial,7/2/2023,2023,0.01,,,,,7/1/2023,7.98
Telangana,Jagitial,7/3/2023,2023,1.25,,,,,7/2/2023,41.48
Telangana,Jangoan,7/1/2023,2023,0,,,,,7/3/2023,28.53
Telangana,Jangoan,7/2/2023,2023,1.62,,,,,West Khasi Hills,81.54
Telangana,Jangoan,7/3/2023,2023,0.05,,,,,7/1/2023,19.37
Telangana,Jayashankar Bhupalapally,7/2/2023,2023,0.19,,,,,7/2/2023,35.4
Telangana,Jayashankar Bhupalapally,7/3/2023,2023,0.06,,,,,7/3/2023,26.77
Telangana,Jogulamba Gadwal,7/1/2023,2023,0,,,,,Mizoram,38.52
Telangana,Jogulamba Gadwal,7/2/2023,2023,1.84,,,,,Aizawl,4.14
Telangana,Jogulamba Gadwal,7/3/2023,2023,9.51,,,,,7/1/2023,2.6
Telangana,Kamareddy,7/1/2023,2023,0.16,,,,,7/2/2023,0.26
Telangana,Kamareddy,7/2/2023,2023,8.77,,,,,7/3/2023,1.28
Telangana,Kamareddy,7/3/2023,2023,10.45,,,,,Champhai,5.04
Telangana,Karimnagar,7/1/2023,2023,0.2,,,,,7/1/2023,1.89
Telangana,Karimnagar,7/2/2023,2023,0.22,,,,,7/2/2023,0.67
Telangana,Karimnagar,7/3/2023,2023,0.21,,,,,7/3/2023,2.48
Telangana,Khammam,7/1/2023,2023,0,,,,,Kolasib,9.59
Telangana,Khammam,7/2/2023,2023,0.87,,,,,7/1/2023,5.34
Telangana,Khammam,7/3/2023,2023,1.28,,,,,7/2/2023,2.16
Telangana,Kumuram Bheem Asifabad,7/1/2023,2023,0.06,,,,,7/3/2023,2.09
Telangana,Kumuram Bheem Asifabad,7/2/2023,2023,0.14,,,,,Lawngtlai,1.85
Telangana,Kumuram Bheem Asifabad,7/3/2023,2023,0.3,,,,,7/1/2023,0.91
Telangana,Mahabubabad,7/1/2023,2023,0,,,,,7/2/2023,0.41
Telangana,Mahabubabad,7/2/2023,2023,0.04,,,,,7/3/2023,0.53
Telangana,Mahabubabad,7/3/2023,2023,0.03,,,,,Lunglei,2.5
Telangana,Mahabubnagar,7/1/2023,2023,0,,,,,7/1/2023,2.13
Telangana,Mahabubnagar,7/2/2023,2023,2.3,,,,,7/2/2023,0.21
Telangana,Mahabubnagar,7/3/2023,2023,14.97,,,,,7/3/2023,0.16
Telangana,Mancherial,7/1/2023,2023,0.02,,,,,Mamit,12.38
Telangana,Mancherial,7/2/2023,2023,0.09,,,,,7/1/2023,8.64
Telangana,Mancherial,7/3/2023,2023,0,,,,,7/2/2023,2.82
Telangana,Medak,7/1/2023,2023,0,,,,,7/3/2023,0.92
Telangana,Medak,7/2/2023,2023,4.15,,,,,Saiha,1.3
Telangana,Medak,7/3/2023,2023,5.76,,,,,7/1/2023,0.45
Telangana,Medchal Malkajgiri,7/2/2023,2023,0.63,,,,,7/2/2023,0.24
Telangana,Medchal Malkajgiri,7/3/2023,2023,4.82,,,,,7/3/2023,0.61
Telangana,Mulugu,7/1/2023,2023,0.02,,,,,Serchhip,1.72
Telangana,Mulugu,7/2/2023,2023,0.08,,,,,7/1/2023,1.63
Telangana,Mulugu,7/3/2023,2023,0.55,,,,,7/2/2023,0.01
Telangana,Nagarkurnool,7/1/2023,2023,0,,,,,7/3/2023,0.08
Telangana,Nagarkurnool,7/2/2023,2023,0.77,,,,,Nagaland,141.91
Telangana,Nagarkurnool,7/3/2023,2023,1.13,,,,,Mon,28.03
Telangana,Nalgonda,7/1/2023,2023,0,,,,,7/1/2023,7.88
Telangana,Nalgonda,7/2/2023,2023,2.35,,,,,7/2/2023,13.75
Telangana,Nalgonda,7/3/2023,2023,4.16,,,,,7/3/2023,6.4
Telangana,Narayanpet,7/2/2023,2023,1.93,,,,,Dimapur,2.87
Telangana,Narayanpet,7/3/2023,2023,6.83,,,,,7/1/2023,0.08
Telangana,Nirmal,7/1/2023,2023,0.32,,,,,7/2/2023,2
Telangana,Nirmal,7/2/2023,2023,0,,,,,7/3/2023,0.79
Telangana,Nirmal,7/3/2023,2023,5.1,,,,,Kiphire,1.09
Telangana,Nizamabad,7/1/2023,2023,0.19,,,,,7/1/2023,0.39
Telangana,Nizamabad,7/2/2023,2023,0.4,,,,,7/2/2023,0.09
Telangana,Nizamabad,7/3/2023,2023,5.95,,,,,7/3/2023,0.61
Telangana,Peddapalli,7/1/2023,2023,0,,,,,Kohima,4.24
Telangana,Peddapalli,7/2/2023,2023,0.01,,,,,7/1/2023,0.87
Telangana,Peddapalli,7/3/2023,2023,0,,,,,7/2/2023,2.2
Telangana,Rajanna Sircilla,7/1/2023,2023,0.67,,,,,7/3/2023,1.17
Telangana,Rajanna Sircilla,7/2/2023,2023,3.04,,,,,Longleng,33.48
Telangana,Rajanna Sircilla,7/3/2023,2023,0.26,,,,,7/1/2023,5.42
Telangana,Ranga Reddy,7/1/2023,2023,0,,,,,7/2/2023,17.99
Telangana,Ranga Reddy,7/2/2023,2023,0.87,,,,,7/3/2023,10.07
Telangana,Ranga Reddy,7/3/2023,2023,5.41,,,,,Mokokchung,20.79
Telangana,Sangareddy,7/1/2023,2023,0.05,,,,,7/1/2023,3.53
Telangana,Sangareddy,7/2/2023,2023,3.52,,,,,7/2/2023,4.76
Telangana,Sangareddy,7/3/2023,2023,10.78,,,,,7/3/2023,12.5
Telangana,Siddipet,7/1/2023,2023,0.01,,,,,Peren,2.47
Telangana,Siddipet,7/2/2023,2023,2.69,,,,,7/1/2023,0.22
Telangana,Siddipet,7/3/2023,2023,0.24,,,,,7/2/2023,1.78
Telangana,Suryapet,7/1/2023,2023,0.03,,,,,7/3/2023,0.47
Telangana,Suryapet,7/2/2023,2023,0.49,,,,,Phek,7.53
Telangana,Suryapet,7/3/2023,2023,0.19,,,,,7/1/2023,3.33
Telangana,Vikarabad,7/1/2023,2023,0,,,,,7/2/2023,3.15
Telangana,Vikarabad,7/2/2023,2023,0.72,,,,,7/3/2023,1.05
Telangana,Vikarabad,7/3/2023,2023,33.74,,,,,Tuensang,4.78
Telangana,Wanaparthy,7/2/2023,2023,0.54,,,,,7/1/2023,0.46
Telangana,Wanaparthy,7/3/2023,2023,1.38,,,,,7/2/2023,3.34
Telangana,Warangal Rural,7/2/2023,2023,0.39,,,,,7/3/2023,0.98
Telangana,Warangal Rural,7/3/2023,2023,0.05,,,,,Wokha,2.76
Telangana,Warangal Urban,7/1/2023,2023,0,,,,,7/1/2023,0.04
Telangana,Warangal Urban,7/2/2023,2023,0.2,,,,,7/2/2023,0.53
Telangana,Warangal Urban,7/3/2023,2023,0,,,,,7/3/2023,2.19
Telangana,Yadadri Bhuvanagiri,7/1/2023,2023,0,,,,,Zunheboto,33.87
Telangana,Yadadri Bhuvanagiri,7/2/2023,2023,3.62,,,,,7/1/2023,16.98
Telangana,Yadadri Bhuvanagiri,7/3/2023,2023,1.37,,,,,7/2/2023,2.31
Tripura,Dhalai,7/1/2023,2023,21.46,,,,,7/3/2023,14.58
Tripura,Dhalai,7/2/2023,2023,17,,,,,Odisha,177.22
Tripura,Dhalai,7/3/2023,2023,3.56,,,,,Anugul,3.01
Tripura,Gomati,7/1/2023,2023,44.26,,,,,7/1/2023,1.73
Tripura,Gomati,7/2/2023,2023,15.77,,,,,7/2/2023,1.15
Tripura,Gomati,7/3/2023,2023,3.51,,,,,7/3/2023,0.13
Tripura,Khowai,7/1/2023,2023,21.91,,,,,Balangir,0.18
Tripura,Khowai,7/2/2023,2023,34.16,,,,,7/1/2023,0.17
Tripura,Khowai,7/3/2023,2023,7.06,,,,,7/2/2023,0.01
Tripura,North Tripura,7/1/2023,2023,9.94,,,,,7/3/2023,0
Tripura,North Tripura,7/2/2023,2023,11.92,,,,,Baleshwar,7.36
Tripura,North Tripura,7/3/2023,2023,2.5,,,,,7/1/2023,5.92
Tripura,Sepahijala,7/1/2023,2023,48.68,,,,,7/2/2023,0.14
Tripura,Sepahijala,7/2/2023,2023,25.8,,,,,7/3/2023,1.3
Tripura,Sepahijala,7/3/2023,2023,0.03,,,,,Bargarh,0.48
Tripura,South Tripura,7/1/2023,2023,24.13,,,,,7/1/2023,0.46
Tripura,South Tripura,7/2/2023,2023,2.78,,,,,7/2/2023,0.02
Tripura,South Tripura,7/3/2023,2023,0.7,,,,,7/3/2023,0
Tripura,Unakoti,7/1/2023,2023,21.84,,,,,Bhadrak,7.74
Tripura,Unakoti,7/2/2023,2023,5.44,,,,,7/1/2023,4.1
Tripura,Unakoti,7/3/2023,2023,0.74,,,,,7/2/2023,3.33
Tripura,West Tripura,7/1/2023,2023,26.68,,,,,7/3/2023,0.31
Tripura,West Tripura,7/2/2023,2023,38.83,,,,,Boudh,1.78
Tripura,West Tripura,7/3/2023,2023,0.44,,,,,7/1/2023,0.77
Uttar Pradesh,Agra,7/1/2023,2023,6.23,,,,,7/2/2023,0.89
Uttar Pradesh,Agra,7/2/2023,2023,0.2,,,,,7/3/2023,0.12
Uttar Pradesh,Agra,7/3/2023,2023,11.3,,,,,Cuttack,19.32
Uttar Pradesh,Aligarh,7/1/2023,2023,5.54,,,,,7/1/2023,14.64
Uttar Pradesh,Aligarh,7/2/2023,2023,0.11,,,,,7/2/2023,3.31
Uttar Pradesh,Aligarh,7/3/2023,2023,11.01,,,,,7/3/2023,1.37
Uttar Pradesh,Ambedkar Nagar,7/1/2023,2023,43.13,,,,,Deogarh,0.7
Uttar Pradesh,Ambedkar Nagar,7/2/2023,2023,70.32,,,,,7/1/2023,0.42
Uttar Pradesh,Ambedkar Nagar,7/3/2023,2023,21.7,,,,,7/2/2023,0.28
Uttar Pradesh,Amethi,7/1/2023,2023,36.76,,,,,7/3/2023,0
Uttar Pradesh,Amethi,7/2/2023,2023,12.89,,,,,Dhenkanal,16.86
Uttar Pradesh,Amethi,7/3/2023,2023,3.48,,,,,7/1/2023,12.77
Uttar Pradesh,Amroha,7/1/2023,2023,1.78,,,,,7/2/2023,2.36
Uttar Pradesh,Amroha,7/2/2023,2023,0.42,,,,,7/3/2023,1.73
Uttar Pradesh,Amroha,7/3/2023,2023,0.28,,,,,Gajapati,9
Uttar Pradesh,Auraiya,7/1/2023,2023,11.74,,,,,7/1/2023,0.01
Uttar Pradesh,Auraiya,7/2/2023,2023,10.39,,,,,7/2/2023,0.16
Uttar Pradesh,Auraiya,7/3/2023,2023,1.49,,,,,7/3/2023,8.83
Uttar Pradesh,Ayodhya,7/1/2023,2023,32.02,,,,,Ganjam,9.13
Uttar Pradesh,Ayodhya,7/2/2023,2023,37.51,,,,,7/1/2023,1.56
Uttar Pradesh,Ayodhya,7/3/2023,2023,2.69,,,,,7/2/2023,2.51
Uttar Pradesh,Azamgarh,7/1/2023,2023,34.81,,,,,7/3/2023,5.06
Uttar Pradesh,Azamgarh,7/2/2023,2023,76.88,,,,,Jagatsinghapur,10.65
Uttar Pradesh,Azamgarh,7/3/2023,2023,27.62,,,,,7/1/2023,0
Uttar Pradesh,Baghpat,7/1/2023,2023,0.6,,,,,7/2/2023,10.65
Uttar Pradesh,Baghpat,7/2/2023,2023,0,,,,,7/3/2023,0
Uttar Pradesh,Baghpat,7/3/2023,2023,0,,,,,Jajapur,4.04
Uttar Pradesh,Bahraich,7/1/2023,2023,14.56,,,,,7/1/2023,2.58
Uttar Pradesh,Bahraich,7/2/2023,2023,22.58,,,,,7/2/2023,0.77
Uttar Pradesh,Bahraich,7/3/2023,2023,0.15,,,,,7/3/2023,0.69
Uttar Pradesh,Ballia,7/1/2023,2023,17.55,,,,,Jharsuguda,0.17
Uttar Pradesh,Ballia,7/2/2023,2023,73.33,,,,,7/1/2023,0.17
Uttar Pradesh,Ballia,7/3/2023,2023,23.77,,,,,7/2/2023,0
Uttar Pradesh,Balrampur,7/1/2023,2023,138.1,,,,,Kalahandi,0.4
Uttar Pradesh,Balrampur,7/2/2023,2023,22.18,,,,,7/1/2023,0.25
Uttar Pradesh,Balrampur,7/3/2023,2023,0.57,,,,,7/2/2023,0.14
Uttar Pradesh,Banda,7/1/2023,2023,22.78,,,,,7/3/2023,0.01
Uttar Pradesh,Banda,7/2/2023,2023,20.24,,,,,Kandhamal,1.85
Uttar Pradesh,Banda,7/3/2023,2023,1.2,,,,,7/1/2023,1.02
Uttar Pradesh,Barabanki,7/1/2023,2023,28.27,,,,,7/2/2023,0.5
Uttar Pradesh,Barabanki,7/2/2023,2023,34.59,,,,,7/3/2023,0.33
Uttar Pradesh,Barabanki,7/3/2023,2023,10.46,,,,,Kendrapara,7.47
Uttar Pradesh,Bareilly,7/1/2023,2023,13.48,,,,,7/1/2023,0.2
Uttar Pradesh,Bareilly,7/2/2023,2023,12.18,,,,,7/2/2023,6.74
Uttar Pradesh,Bareilly,7/3/2023,2023,1.76,,,,,7/3/2023,0.53
Uttar Pradesh,Basti,7/1/2023,2023,50.56,,,,,Kendujhar,2.43
Uttar Pradesh,Basti,7/2/2023,2023,32.59,,,,,7/1/2023,0.81
Uttar Pradesh,Basti,7/3/2023,2023,2.16,,,,,7/2/2023,1.31
Uttar Pradesh,Bhadohi,7/1/2023,2023,30.85,,,,,7/3/2023,0.31
Uttar Pradesh,Bhadohi,7/2/2023,2023,24.87,,,,,Khordha,6.82
Uttar Pradesh,Bhadohi,7/3/2023,2023,2.54,,,,,7/1/2023,4.14
Uttar Pradesh,Bijnor,7/1/2023,2023,2.57,,,,,7/2/2023,2.37
Uttar Pradesh,Bijnor,7/2/2023,2023,14.28,,,,,7/3/2023,0.31
Uttar Pradesh,Bijnor,7/3/2023,2023,2.48,,,,,Koraput,3.13
Uttar Pradesh,Budaun,7/1/2023,2023,16.99,,,,,7/1/2023,0.14
Uttar Pradesh,Budaun,7/2/2023,2023,8.09,,,,,7/2/2023,2.32
Uttar Pradesh,Budaun,7/3/2023,2023,4.05,,,,,7/3/2023,0.67
Uttar Pradesh,Bulandshahr,7/1/2023,2023,0.96,,,,,Malkangiri,4.6
Uttar Pradesh,Bulandshahr,7/2/2023,2023,0.04,,,,,7/1/2023,0.23
Uttar Pradesh,Bulandshahr,7/3/2023,2023,1.93,,,,,7/2/2023,0.75
Uttar Pradesh,Chandauli,7/1/2023,2023,14.3,,,,,7/3/2023,3.62
Uttar Pradesh,Chandauli,7/2/2023,2023,33.41,,,,,Mayurbhanj,11.2
Uttar Pradesh,Chandauli,7/3/2023,2023,13.18,,,,,7/1/2023,4.08
Uttar Pradesh,Chitrakoot,7/1/2023,2023,4.01,,,,,7/2/2023,5.62
Uttar Pradesh,Chitrakoot,7/2/2023,2023,15.46,,,,,7/3/2023,1.5
Uttar Pradesh,Chitrakoot,7/3/2023,2023,5.57,,,,,Nabarangpur,0.02
Uttar Pradesh,Deoria,7/1/2023,2023,16.05,,,,,7/1/2023,0.01
Uttar Pradesh,Deoria,7/2/2023,2023,24.98,,,,,7/2/2023,0
Uttar Pradesh,Deoria,7/3/2023,2023,19.28,,,,,7/3/2023,0.01
Uttar Pradesh,Etah,7/1/2023,2023,13.13,,,,,Nayagarh,40.34
Uttar Pradesh,Etah,7/2/2023,2023,2.26,,,,,7/1/2023,26.39
Uttar Pradesh,Etah,7/3/2023,2023,2.34,,,,,7/2/2023,11.84
Uttar Pradesh,Etawah,7/1/2023,2023,18.24,,,,,7/3/2023,2.11
Uttar Pradesh,Etawah,7/2/2023,2023,3.4,,,,,Nuapada,0.03
Uttar Pradesh,Etawah,7/3/2023,2023,3.3,,,,,7/1/2023,0.03
Uttar Pradesh,Farrukhabad,7/1/2023,2023,9.93,,,,,7/2/2023,0
Uttar Pradesh,Farrukhabad,7/2/2023,2023,8.29,,,,,7/3/2023,0
Uttar Pradesh,Farrukhabad,7/3/2023,2023,1.24,,,,,Puri,0.42
Uttar Pradesh,Fatehpur,7/1/2023,2023,35.77,,,,,7/1/2023,0.09
Uttar Pradesh,Fatehpur,7/2/2023,2023,25.23,,,,,7/2/2023,0.29
Uttar Pradesh,Fatehpur,7/3/2023,2023,1.27,,,,,7/3/2023,0.04
Uttar Pradesh,Firozabad,7/1/2023,2023,12.89,,,,,Rayagada,4.66
Uttar Pradesh,Firozabad,7/2/2023,2023,0.04,,,,,7/1/2023,0.02
Uttar Pradesh,Firozabad,7/3/2023,2023,0.23,,,,,7/2/2023,0.09
Uttar Pradesh,Gautam Buddha Nagar,7/1/2023,2023,4.93,,,,,7/3/2023,4.55
Uttar Pradesh,Gautam Buddha Nagar,7/2/2023,2023,0,,,,,Sambalpur,0.89
Uttar Pradesh,Ghaziabad,7/1/2023,2023,0.49,,,,,7/1/2023,0.41
Uttar Pradesh,Ghaziabad,7/2/2023,2023,0,,,,,7/2/2023,0.48
Uttar Pradesh,Ghazipur,7/1/2023,2023,33.18,,,,,7/3/2023,0
Uttar Pradesh,Ghazipur,7/2/2023,2023,34.08,,,,,Sonepur,0.18
Uttar Pradesh,Ghazipur,7/3/2023,2023,14.04,,,,,7/1/2023,0.07
Uttar Pradesh,Gonda,7/1/2023,2023,51.04,,,,,7/2/2023,0.1
Uttar Pradesh,Gonda,7/2/2023,2023,20.04,,,,,7/3/2023,0.01
Uttar Pradesh,Gonda,7/3/2023,2023,0.09,,,,,Sundargarh,2.36
Uttar Pradesh,Gorakhpur,7/1/2023,2023,42.16,,,,,7/1/2023,0.47
Uttar Pradesh,Gorakhpur,7/2/2023,2023,42.25,,,,,7/2/2023,1.89
Uttar Pradesh,Gorakhpur,7/3/2023,2023,21.68,,,,,7/3/2023,0
Uttar Pradesh,Hamirpur,7/1/2023,2023,34.11,,,,,Puducherry,52.14
Uttar Pradesh,Hamirpur,7/2/2023,2023,7.13,,,,,Karaikal,0.05
Uttar Pradesh,Hamirpur,7/3/2023,2023,0.24,,,,,7/1/2023,0.05
Uttar Pradesh,Hapur,7/1/2023,2023,0.75,,,,,Mahe,35.5
Uttar Pradesh,Hapur,7/3/2023,2023,0,,,,,7/1/2023,15.5
Uttar Pradesh,Hardoi,7/1/2023,2023,12.04,,,,,7/2/2023,2
Uttar Pradesh,Hardoi,7/2/2023,2023,17.4,,,,,7/3/2023,18
Uttar Pradesh,Hardoi,7/3/2023,2023,4.55,,,,,Pondicherry,16.59
Uttar Pradesh,Hathras,7/1/2023,2023,5.18,,,,,7/1/2023,0.29
Uttar Pradesh,Hathras,7/2/2023,2023,0.27,,,,,7/2/2023,16.13
Uttar Pradesh,Hathras,7/3/2023,2023,0.17,,,,,7/3/2023,0.17
Uttar Pradesh,Jalaun,7/1/2023,2023,28.37,,,,,Punjab,206.82
Uttar Pradesh,Jalaun,7/2/2023,2023,13.41,,,,,Amritsar,13.49
Uttar Pradesh,Jalaun,7/3/2023,2023,2.36,,,,,7/1/2023,13.39
Uttar Pradesh,Jaunpur,7/1/2023,2023,33.29,,,,,7/2/2023,0.1
Uttar Pradesh,Jaunpur,7/2/2023,2023,34.44,,,,,7/3/2023,0
Uttar Pradesh,Jaunpur,7/3/2023,2023,10.96,,,,,Barnala,19.19
Uttar Pradesh,Jhansi,7/1/2023,2023,18.13,,,,,7/1/2023,17.1
Uttar Pradesh,Jhansi,7/2/2023,2023,6.3,,,,,7/2/2023,2.09
Uttar Pradesh,Jhansi,7/3/2023,2023,0.01,,,,,Bathinda,12.25
Uttar Pradesh,Kannauj,7/1/2023,2023,19.99,,,,,7/1/2023,8.22
Uttar Pradesh,Kannauj,7/2/2023,2023,26.9,,,,,7/2/2023,4.03
Uttar Pradesh,Kannauj,7/3/2023,2023,33.77,,,,,Faridkot,4.93
Uttar Pradesh,Kanpur Dehat,7/1/2023,2023,21.73,,,,,7/1/2023,2.93
Uttar Pradesh,Kanpur Dehat,7/2/2023,2023,32.15,,,,,7/2/2023,2
Uttar Pradesh,Kanpur Dehat,7/3/2023,2023,1.37,,,,,Fatehgarh Sahib,30.75
Uttar Pradesh,Kanpur Nagar,7/1/2023,2023,20.63,,,,,7/1/2023,9.38
Uttar Pradesh,Kanpur Nagar,7/2/2023,2023,24.78,,,,,7/2/2023,21.35
Uttar Pradesh,Kanpur Nagar,7/3/2023,2023,4.07,,,,,7/3/2023,0.02
Uttar Pradesh,Kasganj,7/1/2023,2023,11.46,,,,,Fazilka,12.69
Uttar Pradesh,Kasganj,7/2/2023,2023,1.72,,,,,7/1/2023,2.28
Uttar Pradesh,Kasganj,7/3/2023,2023,3.72,,,,,7/2/2023,10.41
Uttar Pradesh,Kaushambi,7/1/2023,2023,14.79,,,,,Firozepur,6.99
Uttar Pradesh,Kaushambi,7/2/2023,2023,14.64,,,,,7/1/2023,3.24
Uttar Pradesh,Kaushambi,7/3/2023,2023,3.4,,,,,7/2/2023,3.75
Uttar Pradesh,Kheri,7/1/2023,2023,11.54,,,,,7/3/2023,0
Uttar Pradesh,Kheri,7/2/2023,2023,12.59,,,,,Gurdaspur,4.11
Uttar Pradesh,Kheri,7/3/2023,2023,1.23,,,,,7/1/2023,3.27
Uttar Pradesh,Kushi Nagar,7/1/2023,2023,17.63,,,,,7/2/2023,0.24
Uttar Pradesh,Kushi Nagar,7/2/2023,2023,25.17,,,,,7/3/2023,0.6
Uttar Pradesh,Kushi Nagar,7/3/2023,2023,7.48,,,,,Hoshiarpur,2.03
Uttar Pradesh,Lalitpur,7/1/2023,2023,1.28,,,,,7/1/2023,1.93
Uttar Pradesh,Lalitpur,7/2/2023,2023,11.57,,,,,7/2/2023,0.04
Uttar Pradesh,Lalitpur,7/3/2023,2023,1.21,,,,,7/3/2023,0.06
Uttar Pradesh,Lucknow,7/1/2023,2023,20.27,,,,,Jalandhar,2.15
Uttar Pradesh,Lucknow,7/2/2023,2023,28.05,,,,,7/1/2023,1.94
Uttar Pradesh,Lucknow,7/3/2023,2023,6.82,,,,,7/2/2023,0.17
Uttar Pradesh,Maharajganj,7/1/2023,2023,58.09,,,,,7/3/2023,0.04
Uttar Pradesh,Maharajganj,7/2/2023,2023,38.81,,,,,Kapurthala,0.74
Uttar Pradesh,Maharajganj,7/3/2023,2023,10.11,,,,,7/1/2023,0.55
Uttar Pradesh,Mahoba,7/1/2023,2023,12.38,,,,,7/2/2023,0.05
Uttar Pradesh,Mahoba,7/2/2023,2023,9.91,,,,,7/3/2023,0.14
Uttar Pradesh,Mahoba,7/3/2023,2023,4.8,,,,,Ludhiana,8.7
Uttar Pradesh,Mainpuri,7/1/2023,2023,16.58,,,,,7/1/2023,1.93
Uttar Pradesh,Mainpuri,7/2/2023,2023,8.75,,,,,7/2/2023,6.77
Uttar Pradesh,Mainpuri,7/3/2023,2023,0.29,,,,,7/3/2023,0
Uttar Pradesh,Mathura,7/1/2023,2023,1.76,,,,,Mansa,5.34
Uttar Pradesh,Mathura,7/2/2023,2023,0,,,,,7/1/2023,4.75
Uttar Pradesh,Mathura,7/3/2023,2023,0.01,,,,,7/2/2023,0.59
Uttar Pradesh,Mau,7/1/2023,2023,30.03,,,,,7/3/2023,0
Uttar Pradesh,Mau,7/2/2023,2023,45.19,,,,,Moga,6.61
Uttar Pradesh,Mau,7/3/2023,2023,19.49,,,,,7/1/2023,5.16
Uttar Pradesh,Meerut,7/1/2023,2023,2.04,,,,,7/2/2023,1.45
Uttar Pradesh,Meerut,7/2/2023,2023,0.55,,,,,7/3/2023,0
Uttar Pradesh,Meerut,7/3/2023,2023,0,,,,,Pathankot,9.14
Uttar Pradesh,Mirzapur,7/1/2023,2023,19.44,,,,,7/1/2023,1.51
Uttar Pradesh,Mirzapur,7/2/2023,2023,19.86,,,,,7/2/2023,0
Uttar Pradesh,Mirzapur,7/3/2023,2023,3.35,,,,,7/3/2023,7.63
Uttar Pradesh,Moradabad,7/1/2023,2023,4.85,,,,,Patiala,12.49
Uttar Pradesh,Moradabad,7/2/2023,2023,7.45,,,,,7/1/2023,11.85
Uttar Pradesh,Moradabad,7/3/2023,2023,4.14,,,,,7/2/2023,0.62
Uttar Pradesh,Muzaffarnagar,7/1/2023,2023,5.62,,,,,7/3/2023,0.02
Uttar Pradesh,Muzaffarnagar,7/2/2023,2023,0.5,,,,,Rupnagar,16.16
Uttar Pradesh,Muzaffarnagar,7/3/2023,2023,0,,,,,7/1/2023,1.86
Uttar Pradesh,Pilibhit,7/1/2023,2023,7.67,,,,,7/2/2023,12.38
Uttar Pradesh,Pilibhit,7/2/2023,2023,6.27,,,,,7/3/2023,1.92
Uttar Pradesh,Pilibhit,7/3/2023,2023,0.06,,,,,S.A.S Nagar,18.61
Uttar Pradesh,Pratapgarh,7/1/2023,2023,34.42,,,,,7/1/2023,8.17
Uttar Pradesh,Pratapgarh,7/2/2023,2023,16.04,,,,,7/2/2023,9.61
Uttar Pradesh,Pratapgarh,7/3/2023,2023,12.62,,,,,7/3/2023,0.83
Uttar Pradesh,Prayagraj,7/1/2023,2023,18.14,,,,,Sangrur,9.99
Uttar Pradesh,Prayagraj,7/2/2023,2023,6.64,,,,,7/1/2023,9.33
Uttar Pradesh,Prayagraj,7/3/2023,2023,1.53,,,,,7/2/2023,0.66
Uttar Pradesh,Rae Bareli,7/1/2023,2023,49.38,,,,,7/3/2023,0
Uttar Pradesh,Rae Bareli,7/2/2023,2023,25.74,,,,,Shahid Bhagat Singh Nagar,5.4
Uttar Pradesh,Rae Bareli,7/3/2023,2023,4.27,,,,,7/1/2023,2.5
Uttar Pradesh,Rampur,7/1/2023,2023,8.62,,,,,7/2/2023,2.82
Uttar Pradesh,Rampur,7/2/2023,2023,3.92,,,,,7/3/2023,0.08
Uttar Pradesh,Rampur,7/3/2023,2023,1.64,,,,,Sri Muktsar Sahib,4.85
Uttar Pradesh,Saharanpur,7/1/2023,2023,1.01,,,,,7/1/2023,1.22
Uttar Pradesh,Saharanpur,7/2/2023,2023,0.07,,,,,7/2/2023,3.63
